event_n,event_clusters,n_hits,energy_value
605,0,17934,142.684
605,17,120,8.971
606,0,18314,146.035
606,29,124,9.626
607,0,18116,143.981
607,9,132,9.634
608,0,17911,143.314
608,21,135,10.234
609,0,17763,142.209
609,16,131,9.584
609,145,2,0.1
610,0,18120,145.002
610,26,139,8.945
611,0,17944,143.62
611,10,133,8.54
612,0,17977,143.761
612,75,127,10.107
613,0,18190,144.957
613,10,1,0.011
613,17,1,0.013
613,45,140,9.46
614,0,17900,143.418
614,36,1,0.067
614,88,1,0.031
614,94,138,8.785
614,152,1,0.037
615,0,18160,145.786
615,26,114,8.364
616,0,18048,144.702
616,29,104,9.825
617,0,17932,142.466
617,22,138,8.507
617,60,1,0.006
618,0,17891,143.266
618,6,4,0.03
618,14,138,9.068
619,0,17830,142.925
619,29,136,9.23
620,0,18057,144.502
620,35,132,9.02
621,0,18166,144.464
621,4,130,9.76
621,131,1,0.013
622,0,18120,144.92
622,21,116,9.039
623,0,17898,142.853
623,56,125,10.012
624,0,18148,145.357
624,16,120,9.444
625,0,17984,143.673
625,25,148,10.597
626,0,17888,143.1
626,34,1,0.006
626,37,140,9.774
627,0,17997,143.531
627,51,122,9.997
628,0,18050,143.994
628,6,171,8.804
629,0,17953,144.31
629,22,120,9.78
630,0,18028,144.34
630,13,153,9.387
631,0,17876,142.785
631,27,132,9.546
632,0,18145,143.171
632,21,143,9.912
633,0,18169,144.84
633,17,117,9.614
634,0,17900,144.021
634,7,138,8.693
635,0,17914,142.979
635,14,135,9.184
636,0,18103,145.738
636,5,165,11.257
637,0,17949,144.633
637,7,1,0.024
637,20,119,9.279
638,0,17733,142.372
638,21,136,11.003
639,0,17984,145.155
639,2,139,10.418
640,0,18093,144.255
640,9,154,9.817
641,0,18082,145.669
641,39,124,10.864
642,0,18159,145.977
642,38,133,9.314
643,0,18101,145.773
643,15,140,9.875
644,0,17900,144.394
644,4,2,0.049
644,7,146,9.514
645,0,17875,142.33
645,8,151,7.947
646,0,17613,142.056
646,19,131,10.123
647,0,18070,144.93
647,21,133,11.749
648,0,17874,143.257
648,7,139,9.029
649,0,17899,143.586
649,15,119,9.021
650,0,18108,145.314
650,3,1,0.048
650,49,141,10.35
651,0,17896,144.287
651,23,121,9.668
652,0,18269,146.319
652,90,131,10.148
653,0,18072,144.449
653,22,131,9.993
654,0,17918,142.922
654,18,109,9.581
655,0,17794,142.895
655,19,123,9.435
656,0,17800,140.735
656,4,145,9.492
657,0,18003,142.968
657,33,136,9.392
658,0,18025,142.992
658,24,134,9.781
659,0,18084,145.725
659,6,145,9.433
659,52,2,0.042
660,0,17795,142.005
660,17,138,10.553
660,30,2,0.073
660,41,2,0.048
661,0,17953,144.561
661,4,2,0.177
661,30,145,8.981
662,0,17949,142.885
662,26,141,10.869
663,0,18255,147.118
663,15,155,10.898
664,0,17971,143.713
664,84,134,10.68
665,0,17923,143.848
665,30,123,9.577
665,39,2,0.039
666,0,18056,144.603
666,18,117,9.447
667,0,17742,141.147
667,19,115,9.242
668,0,17893,142.007
668,13,141,9.802
668,151,2,0.014
669,0,18000,144.443
669,39,131,10.813
670,0,17927,142.645
670,14,113,10.026
671,0,17953,144.17
671,3,1,0.006
671,17,139,9.94
672,0,17986,143.687
672,29,135,9.7
673,0,18180,146.263
673,17,127,9.585
674,0,18048,144.599
674,40,136,9.696
675,0,17648,141.688
675,20,127,10.373
676,0,17967,142.605
676,3,1,0.03
676,11,142,10.414
677,0,17907,143.603
677,17,1,0.06
677,65,146,10.406
678,0,17928,143.852
678,14,162,9.909
679,0,17916,143.351
679,16,168,9.387
680,0,17680,142.567
680,1,2,0.02
680,89,148,10.359
681,0,17920,143.861
681,21,128,9.13
682,0,18102,146.075
682,19,136,9.361
683,0,18038,143.309
683,21,139,10.191
684,0,17988,145.611
684,36,125,10.095
685,0,18058,145.208
685,24,98,8.342
686,0,18051,145.151
686,14,127,9.75
687,0,17882,142.888
687,33,127,9.863
688,0,17986,145.282
688,18,127,9.447
688,22,1,0.027
689,0,17934,143.257
689,14,151,10.03
690,0,18298,147.211
690,5,135,8.667
690,12,1,0.029
690,169,2,0.044
691,0,18028,144.803
691,22,134,9.186
692,0,17945,142.833
692,7,152,9.913
693,0,17965,143.917
693,83,118,9.392
694,0,17997,145.479
694,71,3,0.02
694,76,129,9.834
695,0,17976,143.052
695,10,134,9.458
696,0,18006,143.94
696,19,117,9.171
697,0,17939,142.827
697,12,167,10.176
698,0,17889,143.332
698,32,130,10.237
699,0,18069,146.378
699,15,159,9.548
700,0,17978,144.659
700,14,129,9.217
701,0,18145,146.19
701,41,120,10.433
702,0,18024,144.531
702,14,133,9.446
703,0,17871,144.19
703,30,129,9.27
704,0,17919,144.215
704,23,146,10.039
705,0,17906,144.5
705,24,158,9.428
706,0,17915,143.843
706,32,154,9.606
707,0,18022,144.919
707,19,118,9.255
708,0,17898,140.749
708,10,153,9.231
709,0,18030,144.327
709,17,150,10.211
710,0,18155,144.17
710,32,128,9.516
711,0,18034,144.657
711,28,125,9.217
712,0,17986,143.737
712,22,113,11.545
713,0,17996,143.957
713,33,132,9.744
714,0,18160,147.013
714,1,2,0.022
714,58,133,9.473
715,0,17725,142.672
715,17,1,0.012
715,79,129,10.506
716,0,18106,144.838
716,39,110,10.259
717,0,17794,143.304
717,19,127,9.072
718,0,17714,140.12
718,36,124,9.257
719,0,17862,143.068
719,17,150,9.992
720,0,17918,143.398
720,20,128,9.131
720,53,1,0.057
721,0,18085,145.298
721,29,128,8.356
722,0,17789,142.802
722,16,125,9.47
723,0,17882,144.618
723,14,2,0.075
723,33,133,11.309
724,0,18032,144.433
724,27,140,9.804
724,124,2,0.014
725,0,18085,144.244
725,18,126,9.646
726,0,18148,144.225
726,14,126,9.474
727,0,17847,143.57
727,17,134,9.821
728,0,17972,143.265
728,30,141,10.08
729,0,17896,144.16
729,13,152,9.58
730,0,18273,147.009
730,11,144,9.666
731,0,18186,146.39
731,13,1,0.028
731,20,131,10.423
732,0,17851,140.477
732,6,126,9.964
733,0,18230,145.442
733,15,137,9.933
734,0,17984,143.126
734,10,1,0.007
734,35,114,9.416
735,0,18036,143.126
735,17,132,9.937
736,0,18199,145.675
736,18,8,0.412
736,21,112,9.481
737,0,17926,143.579
737,51,112,9.036
738,0,17957,143.266
738,29,133,9.634
738,139,2,0.011
739,0,17961,143.995
739,60,137,10.474
740,0,17992,146.165
740,32,109,8.884
741,0,18158,144.028
741,10,116,8.447
742,0,17843,143.413
742,6,136,9.146
742,145,2,0.015
743,0,18253,144.759
743,33,128,9.15
744,0,17771,141.753
744,9,159,9.937
745,0,17909,143.373
745,36,141,9.473
746,0,18033,143.735
746,18,118,10.418
747,0,17873,144.267
747,14,144,9.083
748,0,17828,142.855
748,25,125,10.117
749,0,17903,143.958
749,6,141,8.941
750,0,17946,142.191
750,18,122,9.481
751,0,18017,144.682
751,6,138,10.873
752,0,17953,143.038
752,23,141,10.682
753,0,17803,141.181
753,23,137,10.892
754,0,17828,142.271
754,14,126,9.456
755,0,18021,144.406
755,14,129,9.046
756,0,17865,143.636
756,14,139,10.159
757,0,17878,143.936
757,20,142,10.002
758,0,17908,143.606
758,28,121,10.134
759,0,18032,143.581
759,12,146,9.353
760,0,17880,142.964
760,3,2,0.125
760,22,128,9.58
761,0,17963,144.063
761,8,162,9.489
762,0,17907,142.023
762,2,167,11.104
763,0,18109,143.536
763,45,131,9.316
764,0,17730,141.43
764,20,140,8.962
765,0,18250,147.125
765,19,137,10.052
766,0,17947,144.714
766,20,167,10.421
767,0,17986,141.895
767,29,134,9.228
768,0,17985,143.529
768,24,118,8.312
769,0,17950,143.869
769,14,138,10.171
769,26,2,0.041
770,0,18072,145.867
770,18,120,9.533
771,0,17870,142.222
771,10,144,9.715
772,0,17943,143.664
772,15,123,8.241
773,0,17737,141.898
773,3,2,0.02
773,19,124,9.201
774,0,17921,144.013
774,9,128,9.012
775,0,18241,146.48
775,17,136,9.549
776,0,17885,144.022
776,33,139,8.977
777,0,18043,144.202
777,7,152,9.226
778,0,17948,144.618
778,26,149,10.45
779,0,18038,145.147
779,22,118,8.757
780,0,17832,142.409
780,36,136,10.018
781,0,17824,141.998
781,80,134,9.57
782,0,18052,144.268
782,18,147,9.382
783,0,18022,144.236
783,27,125,9.38
784,0,17961,143.822
784,36,124,11.077
785,0,17927,143.688
785,15,126,10.353
786,0,18084,145.602
786,16,126,10.144
787,0,18027,144.844
787,4,150,8.896
788,0,18108,144.759
788,11,156,10.28
789,0,17647,142.059
789,32,142,9.688
790,0,17854,142.942
790,24,117,10.722
790,59,3,0.018
791,0,17776,142.789
791,16,107,8.131
792,0,17996,145.588
792,48,147,9.767
793,0,17916,143.912
793,2,4,0.031
793,21,153,11.082
794,0,17842,143.198
794,38,132,9.646
795,0,18030,144.029
795,16,150,9.402
796,0,18144,145.831
796,15,126,10.65
797,0,18038,142.845
797,11,116,10.226
798,0,18256,146.22
798,33,140,10.418
799,0,18019,143.289
799,8,150,10.278
799,150,1,0.046
800,0,17954,142.901
800,39,146,9.597
801,0,18191,144.229
801,9,149,8.937
801,154,2,0.013
802,0,17981,144.522
802,6,144,9.088
802,8,2,0.074
803,0,17823,143.619
803,49,136,8.99
803,134,1,0.016
804,0,18126,144.11
804,26,123,9.954
805,0,17791,141.949
805,2,2,0.022
805,41,122,9.664
806,0,18068,143.553
806,26,135,9.229
807,0,17914,144.373
807,7,121,9.925
808,0,18153,146.466
808,21,135,8.518
809,0,17817,142.252
809,56,121,8.66
810,0,18280,146.889
810,2,157,9.778
811,0,17945,143.69
811,17,124,8.456
812,0,17861,143.409
812,3,132,8.766
813,0,17914,143.272
813,10,136,9.953
814,0,18398,147.156
814,16,157,9.281
815,0,17828,145.443
815,19,126,9.865
816,0,17886,143.663
816,29,143,10.268
817,0,18165,145.848
817,22,130,9.698
818,0,17963,143.22
818,5,154,9.071
819,0,17907,144.04
819,5,138,9.85
820,0,17875,144.142
820,28,145,11.304
821,0,17927,144.035
821,11,123,9.823
821,121,5,0.1
821,143,5,0.034
822,0,17792,142.138
822,21,132,9.38
823,0,18053,142.915
823,1,5,0.045
823,17,139,10.076
823,137,1,0.006
823,140,1,0.006
824,0,17993,144.343
824,18,144,10.614
825,0,17865,142.379
825,31,118,9.837
826,0,18127,145.102
826,13,135,9.001
827,0,17967,143.684
827,13,159,10.794
828,0,17757,141.236
828,29,121,9.654
829,0,18034,144.69
829,17,135,8.815
830,0,18129,144.326
830,25,133,9.773
831,0,18081,144.434
831,32,115,9.267
832,0,17852,143.946
832,22,133,10.838
833,0,17880,143.314
833,6,2,0.02
833,12,2,0.013
833,54,109,9.171
834,0,17849,143.432
834,23,124,10.287
835,0,17961,144.466
835,12,127,9.302
836,0,17838,142.417
836,22,127,10.213
837,0,17822,142.697
837,38,127,10.276
838,0,18104,145.322
838,18,155,9.001
839,0,17963,144.04
839,16,131,9.709
840,0,18062,143.869
840,16,137,9.462
841,0,18058,145.572
841,9,137,9.961
841,15,1,0.054
842,0,17915,141.82
842,61,114,10.377
843,0,18118,145.941
843,4,1,0.016
843,14,150,10.136
844,0,17887,143.99
844,26,121,9.626
845,0,17886,143.383
845,28,143,9.786
846,0,18111,143.672
846,21,111,10.431
847,0,17685,142.054
847,13,135,9.669
848,0,18013,144.706
848,75,135,11.345
849,0,17901,142.62
849,34,139,10.134
849,156,2,0.013
850,0,18122,145.34
850,32,139,8.937
851,0,17922,143.487
851,66,3,0.017
851,74,150,9.391
852,0,17898,144.763
852,17,132,9.625
853,0,18108,145.151
853,17,112,9.927
854,0,18022,146.033
854,9,128,9.005
855,0,17881,142.848
855,17,134,10.623
856,0,18191,145.672
856,36,127,9.727
857,0,17809,144.064
857,5,128,8.974
858,0,17975,144.366
858,12,116,9.578
859,0,18171,146.134
859,34,140,9.682
860,0,17876,143.785
860,11,114,9.159
861,0,17926,142.611
861,20,142,10.73
862,0,18070,145.374
862,8,156,10.509
863,0,18069,144.536
863,33,157,10.378
863,104,4,0.025
864,0,17879,143.55
864,2,135,9.532
865,0,17938,144.528
865,13,138,9.182
865,154,2,0.013
866,0,17908,143.656
866,18,127,9.025
867,0,18037,144.453
867,20,140,10.539
868,0,18260,147.182
868,24,139,9.666
869,0,18133,146.13
869,19,127,9.834
870,0,17912,142.209
870,27,122,9.052
871,0,17940,144.763
871,9,138,8.078
872,0,17702,142.137
872,17,113,8.101
873,0,17974,144.433
873,47,119,8.86
874,0,17996,144.469
874,13,121,10.372
874,127,3,0.019
874,132,2,0.012
875,0,18236,146.19
875,18,140,10.432
876,0,17813,142.575
876,2,1,0.014
876,29,157,10.156
877,0,17984,143.727
877,29,122,9.457
878,0,17893,142.543
878,22,128,10.064
879,0,18121,144.18
879,13,113,9.281
880,0,17920,144.757
880,15,132,9.295
881,0,17984,144.852
881,21,134,9.921
882,0,17818,141.285
882,21,128,8.414
883,0,18140,145.407
883,45,134,10.373
884,0,17957,143.101
884,9,161,11.387
885,0,18184,145.499
885,9,1,0.081
885,43,121,9.703
886,0,17976,143.734
886,32,132,9.912
887,0,18263,145.71
887,6,1,0.013
887,8,165,10.636
888,0,18187,146.906
888,9,145,10.147
889,0,17948,143.473
889,40,135,10.1
890,0,17810,143.147
890,10,138,9.522
891,0,18047,144.249
891,14,131,10.993
892,0,17826,143.66
892,6,122,9.692
893,0,18277,145.791
893,27,116,9.578
894,0,17953,143.885
894,5,158,9.079
895,0,18096,144.912
895,33,133,10.151
896,0,18001,142.542
896,25,127,9.609
897,0,17913,143.594
897,28,133,9.364
898,0,17974,144.711
898,24,129,10.602
899,0,18104,143.981
899,17,118,9.57
900,0,18061,144.761
900,33,126,9.926
901,0,18045,144.084
901,10,158,10.09
902,0,17925,143.302
902,4,157,8.772
903,0,18152,144.885
903,20,134,9.88
904,0,17898,142.395
904,20,146,9.442
905,0,17989,143.011
905,29,104,9.068
906,0,17930,144.259
906,17,128,8.92
907,0,17974,143.998
907,14,168,10.304
907,27,1,0.025
908,0,17892,143.458
908,3,134,10.112
909,0,17881,143.282
909,16,136,10.236
910,0,18269,146.129
910,20,145,9.769
911,0,18019,146.477
911,38,141,9.958
912,0,18025,144.045
912,12,154,10.421
912,50,2,0.096
912,85,3,0.018
913,0,18115,145.952
913,4,135,9.682
914,0,18183,146.282
914,2,5,0.187
914,22,126,9.552
915,0,18020,144.142
915,87,134,9.521
916,0,18199,147.258
916,20,127,8.623
917,0,18188,143.923
917,7,152,9.767
918,0,17887,144.077
918,17,138,10.201
919,0,17803,142.596
919,5,138,10.13
920,0,18134,144.773
920,9,136,9.506
921,0,17841,142.384
921,17,128,8.692
922,0,17663,141.3
922,30,126,9.589
923,0,18144,145.503
923,37,115,9.683
924,0,17782,142.404
924,17,158,10.167
925,0,17754,142.173
925,20,138,9.163
926,0,17719,140.753
926,23,132,9.788
927,0,18020,144.232
927,2,2,0.02
927,20,148,8.922
928,0,17988,143.926
928,29,135,9.885
929,0,17893,142.968
929,16,124,9.863
930,0,17896,143.802
930,55,149,9.451
931,0,17906,143.856
931,12,156,10.524
932,0,17761,143.622
932,8,124,8.768
932,27,2,0.013
933,0,17880,142.939
933,17,127,9.81
934,0,17904,143.062
934,3,3,0.036
934,45,108,9.651
935,0,17934,143.309
935,22,127,9.709
936,0,17806,142.624
936,26,133,10.289
937,0,17938,143.407
937,29,140,10.425
938,0,17706,142.371
938,41,139,9.322
939,0,17971,143.198
939,21,125,9.468
940,0,17741,141.741
940,21,136,9.982
941,0,17978,145.713
941,19,122,9.331
942,0,18012,142.999
942,15,102,9.013
943,0,18137,144.636
943,32,129,9.51
944,0,17805,141.419
944,3,135,9.016
945,0,17993,144.169
945,35,120,9.791
945,130,5,0.033
946,0,17937,143.147
946,25,135,9.461
947,0,18079,143.188
947,15,147,8.117
948,0,17729,140.503
948,120,155,10.243
949,0,18004,143.484
949,21,120,8.955
950,0,17984,144.414
950,23,158,11.706
951,0,18026,143.405
951,26,125,8.451
952,0,17772,143.158
952,7,159,10.523
953,0,17822,140.988
953,12,134,9.864
954,0,17655,141.619
954,47,145,11.285
955,0,17986,143.561
955,26,152,10.744
956,0,18005,143.636
956,25,124,9.137
957,0,17891,144.171
957,10,110,7.976
958,0,18123,144.417
958,17,137,10.174
959,0,17899,142.889
959,21,127,12.034
960,0,17890,143.015
960,19,125,9.714
961,0,18068,144.589
961,27,106,10.357
962,0,17882,143.293
962,16,135,9.859
963,0,17797,143.49
963,5,128,8.311
964,0,18043,145.03
964,10,137,10.067
964,40,1,0.026
965,0,17794,143.232
965,15,4,0.03
965,19,128,9.498
966,0,18009,144.435
966,35,120,9.178
967,0,17833,142.889
967,35,123,8.553
968,0,18000,143.842
968,9,121,10.354
969,0,18041,143.989
969,89,147,10.162
970,0,18033,143.999
970,13,137,9.44
971,0,17775,141.501
971,4,3,0.11
971,25,122,10.083
972,0,18038,144.029
972,18,135,8.57
973,0,17838,142.852
973,32,145,10.272
974,0,18043,144.412
974,11,161,10.295
975,0,17865,144.606
975,25,133,10.437
976,0,17836,143.351
976,2,2,0.019
976,16,139,9.834
977,0,18000,145.972
977,2,110,9.114
978,0,18025,144.682
978,9,156,9.814
979,0,18038,143.927
979,16,125,10.621
980,0,17832,143.013
980,5,113,9.21
981,0,17951,145.701
981,26,128,9.505
982,0,18072,146.381
982,22,134,9.841
983,0,17927,143.116
983,20,137,9.878
984,0,18028,144.515
984,16,130,9.651
985,0,17946,145.164
985,3,127,9.912
986,0,17833,142.095
986,17,114,9.366
987,0,18181,144.858
987,11,147,9.01
987,46,2,0.112
988,0,17809,140.572
988,30,120,8.59
989,0,18108,145.048
989,18,127,9.953
990,0,18060,144.148
990,4,152,9.086
991,0,17960,144.202
991,15,152,9.615
992,0,17947,142.788
992,12,131,8.625
993,0,17775,143.091
993,23,137,10.083
993,38,1,0.013
994,0,18040,144.1
994,19,139,8.803
995,0,17937,144.014
995,26,134,10.344
995,42,2,0.034
996,0,17972,142.491
996,27,137,10.672
997,0,18014,143.605
997,47,131,10.403
998,0,18058,145.614
998,21,175,10.103
999,0,17924,143.265
999,24,151,9.943
