event_n,event_clusters,n_hits,energy_value
389,305,2,0.013
390,0,17883,143.761
390,23,3,0.108
390,112,1,0.103
390,237,1034,193.463
390,727,1,0.006
391,0,18001,145.227
391,8,2,0.018
391,103,999,200.404
392,0,17996,144.186
392,33,3,0.045
392,609,1068,196.487
393,0,18128,146.093
393,84,3,0.032
393,94,1,0.006
393,370,997,197.159
394,0,17876,144.577
394,67,993,197.216
395,0,18048,145.832
395,46,1,4.85
395,345,1223,196.509
395,967,4,0.023
396,0,18057,146.915
396,98,1051,188.197
396,102,3,0.046
397,0,18187,146.887
397,18,1223,199.962
397,85,6,0.054
398,0,18360,147.057
398,198,1138,194.835
399,0,18079,145.304
399,69,2,0.027
399,97,1,0.006
399,119,1001,193.997
400,0,17928,144.388
400,57,1,0.044
400,93,1045,194.881
401,0,18210,147.128
401,90,2,0.018
401,519,1227,195.264
402,0,17936,144.596
402,13,1,0.006
402,23,3,0.09
402,418,1202,203.654
403,0,18024,144.803
403,31,1,0.028
403,52,3,0.059
403,71,1,0.017
403,222,1007,194.31
404,0,17965,145.831
404,180,1002,193.06
405,0,18020,145.959
405,14,1,0.036
405,20,1190,199.05
406,0,18118,144.315
406,65,1049,202.979
406,175,1,0.007
406,734,1,0.011
407,0,17894,142.504
407,32,1042,196.112
408,0,18026,146.999
408,47,5,22.002
408,141,2,0.015
408,179,1,0.006
408,446,995,178.128
409,0,17705,141.715
409,4,6,0.274
409,5,1,0.006
409,109,1097,193.336
409,226,3,0.024
409,672,2,0.023
410,0,18301,147.95
410,144,1003,199.317
411,0,17883,145.049
411,31,1024,197.239
411,37,2,0.469
411,93,1,0.006
412,0,18246,146.876
412,26,3,0.06
412,369,1211,198.708
413,0,18097,145.274
413,172,1,0.021
413,362,969,202.952
414,0,17937,144.195
414,266,953,196.261
415,0,17804,143.011
415,149,987,204.809
415,150,3,0.047
416,0,18317,148.032
416,10,2,0.061
416,630,1079,193.582
417,0,18017,146.535
417,321,952,193.848
418,0,17795,143.277
418,17,3,0.038
418,189,6,12.666
418,319,1224,188.112
419,0,18066,145.376
419,38,1044,199.563
420,0,17804,144.44
420,35,1032,189.323
420,91,3,5.254
421,0,17812,142.796
421,12,1220,195.63
421,110,1,4.716
422,0,17927,145.737
422,97,968,194.968
422,975,2,0.045
423,0,17922,144.105
423,75,1106,193.299
424,0,17985,144.677
424,36,2,0.057
424,125,2,0.011
424,260,993,187.816
425,0,17974,143.996
425,10,5,0.283
425,23,1079,202.16
425,112,3,0.018
426,0,17969,145.24
426,232,976,198.608
426,240,1,0.017
427,0,18231,147.422
427,319,975,193.899
428,0,18106,145.436
428,70,1054,190.494
428,153,1,8.126
429,0,17868,144.783
429,40,4,0.15
429,48,1,0.006
429,429,1,0.006
429,565,967,193.779
430,0,18228,148.328
430,35,956,195.748
430,86,2,0.037
431,0,18070,145.003
431,149,1008,198.227
431,204,11,0.072
432,0,17924,144.142
432,105,981,202.715
432,875,4,0.024
433,0,18051,146.28
433,33,4,0.023
433,41,2,0.036
433,559,1082,197.411
434,0,17982,145.469
434,128,1016,191.131
435,0,17936,144.469
435,81,1,0.012
435,146,2,0.029
435,171,1032,197.219
436,0,17958,144.765
436,115,933,201.654
437,0,17846,144.226
437,49,2,0.072
437,145,1015,193.665
438,0,18273,147.606
438,34,1,0.067
438,89,1021,191.893
439,0,18191,146.447
439,15,3,0.02
439,67,8,0.046
439,68,10,0.059
439,174,1041,198.631
440,0,18001,144.916
440,295,966,201.009
440,414,3,0.018
441,0,17973,145.031
441,22,5,0.311
441,145,1055,196.997
441,182,1,0.025
441,686,5,0.114
442,0,17745,144.196
442,66,9,0.096
442,108,1164,196.656
443,0,18030,147.266
443,43,1,0.093
443,220,987,196.695
443,352,1,0.011
444,0,17980,144.357
444,32,1014,203.515
445,0,18197,146.647
445,140,1195,201.14
446,0,18210,146.092
446,76,7,0.218
446,261,1022,197.86
447,0,17870,143.717
447,89,3,0.018
447,285,1049,200.349
448,0,17824,142.132
448,85,1,0.021
448,206,1009,196.125
449,0,18242,148.122
449,48,3,0.05
449,54,1027,199.691
449,113,2,0.052
450,0,18088,145.558
450,93,4,0.064
450,103,963,192.216
451,0,17663,143.45
451,81,982,199.91
452,0,18154,148.861
452,11,3,0.081
452,41,1043,199.712
452,69,2,0.022
452,108,5,0.071
453,0,17906,142.881
453,32,1031,187.569
453,221,1,9.673
454,0,17975,142.809
454,35,1043,204.297
454,47,3,0.059
454,152,1,0.007
455,0,17988,144.7
455,27,2,0.122
455,43,2,0.019
455,54,1019,194.081
455,121,2,0.012
456,0,17808,143.851
456,92,1029,194.962
456,221,1,6.964
456,271,3,0.027
457,0,18058,145.506
457,12,3,0.162
457,13,5,0.05
457,271,1,0.009
457,348,1230,199.358
458,0,18134,145.93
458,11,1,0.006
458,23,3,0.098
458,220,1247,199.569
458,235,1,0.018
459,0,18000,145.097
459,33,1039,183.989
459,63,2,8.834
459,104,7,0.256
459,184,2,0.019
460,0,18044,146.696
460,41,1054,198.552
461,0,18225,146.448
461,23,1017,201.005
461,107,1,0.028
462,0,18169,146.53
462,96,951,186.662
462,105,2,7.21
462,140,1,0.015
463,0,18054,146.378
463,118,1029,192.95
463,551,1,0.007
464,0,17727,142.992
464,30,1,0.02
464,56,2,0.049
464,482,1048,189.39
465,0,17873,144.781
465,29,4,0.024
465,71,2,0.038
465,108,1,0.032
465,122,995,196.797
466,0,18201,147.482
466,127,1003,195.5
467,0,18092,146.399
467,128,1,0.007
467,239,1059,196.278
468,0,18038,146.624
468,345,999,192.12
469,0,18162,145.107
469,36,1,0.019
469,192,1048,199.438
470,0,18225,147.23
470,27,4,0.164
470,72,1025,199.4
470,104,1,0.037
471,0,18268,147.466
471,910,1021,195.931
472,0,17646,142.354
472,42,1,0.006
472,113,1,0.006
472,134,4,0.036
472,156,1002,193.418
473,0,17770,143.327
473,41,1167,195.304
474,0,17942,145.802
474,22,2,0.02
474,30,1044,195.362
474,249,1,0.009
475,0,18100,145.277
475,79,4,0.207
475,194,1033,203.349
476,0,18295,147.632
476,173,1105,201.141
476,520,2,0.035
477,0,18043,144.491
477,114,1267,205.372
478,0,17951,143.561
478,218,1,0.006
478,267,1001,197.591
478,316,2,0.137
478,356,1,0.007
479,0,18096,145.31
479,10,1,0.006
479,49,1040,195.36
480,0,18088,145.792
480,23,3,0.02
480,51,1080,191.596
481,0,18080,146.282
481,28,4,0.023
481,720,3,8.892
481,926,1054,187.804
482,0,18159,146.609
482,386,1038,198.92
482,761,2,0.012
483,0,18027,146.063
483,57,1,0.006
483,239,1044,193.175
483,729,9,0.322
484,0,17900,143.227
484,272,1024,197.284
484,646,1,0.011
485,0,17936,145.859
485,37,9,0.164
485,38,2,0.087
485,306,976,195.097
486,0,17985,145.733
486,67,3,0.027
486,190,1121,199.436
487,0,18072,144.15
487,38,1,0.019
487,333,1062,199.316
488,0,18214,146.905
488,32,3,0.103
488,72,2,0.118
488,136,1026,196.725
488,150,1,0.017
489,0,17842,145.61
489,121,1219,192.315
489,122,4,6.67
490,0,18132,146.403
490,41,5,0.043
490,80,1,4.925
490,498,1087,191.531
491,0,17795,142.871
491,83,1,0.059
491,108,1054,199.494
492,0,18118,146.512
492,14,3,0.062
492,83,4,0.032
492,100,5,0.106
492,295,969,188.641
493,0,18046,145.108
493,25,978,189.942
493,144,4,0.116
494,0,17789,142.923
494,388,1004,195.468
495,0,18009,145.717
495,5,5,5.596
495,288,990,189.131
496,0,17995,144.551
496,92,3,0.028
496,229,1157,191.965
497,0,18077,145.911
497,160,1000,183.374
497,208,1,9.435
498,0,18057,146.206
498,1,8,0.059
498,3,2,0.03
498,11,3,0.075
498,70,1056,202.059
499,0,17930,144.09
499,284,1060,195.122
499,315,2,0.084
500,0,17750,142.578
500,88,1,0.015
500,115,4,0.066
500,150,1107,191.333
501,0,17798,142.913
501,289,998,195.7
501,294,1,0.011
502,0,17872,145.344
502,17,3,0.017
502,110,1000,195.857
503,0,18036,145.628
503,69,1044,193.407
504,0,18060,145.562
504,477,6,0.237
504,495,1044,193.291
505,0,18038,144.273
505,11,3,0.027
505,264,1027,194.791
506,0,17952,145.761
506,50,2,0.147
506,202,1180,193.138
507,0,17997,144.042
507,59,3,0.065
507,62,1,0.006
507,104,979,205.629
507,148,2,0.013
508,0,17968,143.591
508,89,2,8.166
508,414,1048,189.71
509,0,17967,144.292
509,43,2,0.119
509,211,1154,197.103
510,0,18073,145.883
510,38,10,14.598
510,87,1,0.023
510,177,1285,180.643
511,0,18252,147.641
511,102,3,0.031
511,319,1035,201.775
512,0,17975,145.658
512,51,2,0.124
512,158,1070,200.853
513,0,18031,145.968
513,83,8,0.083
513,309,1251,197.793
514,0,17907,143.608
514,35,1032,187.672
515,0,18025,145.052
515,377,977,201.342
516,0,17917,144.142
516,138,1008,191.505
516,232,1,9.626
516,581,6,0.036
517,0,17931,145.784
517,533,1022,196.558
518,0,17780,142.595
518,64,2,0.015
518,184,1042,200.394
519,0,18056,144.739
519,12,1,0.207
519,47,2,0.03
519,152,1008,193.094
520,0,17960,144.309
520,34,1064,190.542
520,40,2,0.034
521,0,18409,148.366
521,13,1007,194.839
522,0,18058,144.108
522,30,1001,192.248
523,0,17982,145.632
523,38,1,0.03
523,559,943,185.172
524,0,17926,145.521
524,97,1083,199.016
524,213,1,0.006
524,309,1,0.015
525,0,18174,148.103
525,16,1,0.006
525,119,1237,196.193
525,250,1,0.009
526,0,18097,146.325
526,61,1016,190.049
527,0,18185,147.567
527,271,992,191.835
527,295,1,0.044
528,0,18097,147.4
528,103,1063,192.415
529,0,18005,145.47
529,229,996,194.69
529,559,3,0.145
530,0,18004,146.637
530,7,2,0.018
530,38,1017,199.985
531,0,17986,146.456
531,41,5,0.15
531,116,1043,195.367
532,0,17930,144.99
532,234,1,0.006
532,511,1047,199.689
533,0,18075,147.263
533,76,4,0.056
533,405,1215,198.031
534,0,17918,144.551
534,120,1047,197.331
535,0,18176,145.737
535,58,1,0.006
535,88,3,9.239
535,162,1031,190.157
536,0,18108,145.83
536,166,1007,200.007
536,569,2,0.031
537,0,18055,146.645
537,85,2,0.044
537,233,1023,192.664
538,0,18170,147.071
538,100,1,0.041
538,268,1027,201.224
539,0,18149,145.64
539,90,2,0.022
539,804,1057,200.832
539,840,1,0.006
540,0,18304,147.332
540,48,954,194.481
541,0,18164,146.605
541,29,1030,200.949
542,0,17965,143.844
542,70,938,191.551
542,843,6,0.036
543,0,17793,143.246
543,251,1009,197.453
544,0,17786,144.025
544,476,1058,197.038
545,0,18247,148.057
545,33,2,0.084
545,75,1160,197.137
546,0,18223,147.598
546,55,2,0.063
546,198,1014,195.417
547,0,17979,145.391
547,190,1089,193.916
548,0,18040,145.813
548,112,1044,200.433
548,128,1,0.02
548,955,1,0.006
548,966,1,0.064
549,0,17883,143.239
549,21,6,0.041
549,223,1007,194.605
550,0,17901,143.533
550,22,4,7.31
550,349,1048,187.498
551,0,17719,143.885
551,14,1144,194.463
551,36,3,0.131
552,0,18127,145.873
552,10,3,0.07
552,442,945,197.848
553,0,17941,144.919
553,112,1,0.006
553,327,1208,194.49
554,0,17800,143.716
554,286,1016,193.514
555,0,18036,144.606
555,79,1038,201.574
556,0,18070,145.269
556,95,2,0.055
556,236,1157,194.761
556,696,4,0.067
557,0,17896,143.747
557,55,1042,187.236
557,145,4,16.549
558,0,18050,147.055
558,39,1,0.045
558,459,5,0.03
558,586,1063,198.881
559,0,18207,148.001
559,72,3,0.086
559,196,1098,189.584
560,0,17957,144.887
560,445,1004,195.476
561,0,17940,142.639
561,215,5,0.322
561,310,1041,194.819
562,0,18172,147.519
562,35,9,16.215
562,201,1142,174.422
562,401,1,0.031
563,0,18162,146.248
563,8,994,196.892
564,0,18055,145.854
564,50,7,0.044
564,92,1,0.009
564,576,2,0.048
564,653,1070,200.54
565,0,17947,144.89
565,205,1271,201.758
566,0,17930,144.787
566,139,2,0.893
566,206,1063,187.089
567,0,18079,145.302
567,88,1052,195.558
568,0,17989,146.366
568,53,1065,193.679
569,0,17882,145.348
569,291,1,0.006
569,341,1112,196.401
570,0,17812,143.195
570,526,994,195.293
571,0,18007,145.677
571,299,1030,195.039
572,0,18208,147.432
572,13,1169,192.319
573,0,17854,144.169
573,45,1041,205.908
573,77,2,0.043
574,0,18076,147.134
574,11,1,0.065
574,12,1,0.006
574,146,1215,198.082
575,0,18016,143.781
575,39,2,0.117
575,51,2,0.011
575,99,3,0.017
575,215,1068,195.805
576,0,18059,144.739
576,37,1043,196.846
577,0,18019,144.454
577,43,1080,193.481
577,267,3,0.117
577,276,1,0.038
578,0,17833,144.783
578,32,1031,194.789
578,45,12,0.071
579,0,17944,144.934
579,159,1014,184.422
579,164,3,17.495
579,267,1,0.029
580,0,17901,144.958
580,497,1052,193.132
581,0,18100,144.679
581,140,1072,193.307
581,466,2,0.013
582,0,18271,148.64
582,28,5,0.034
582,46,970,192.548
582,74,12,0.516
582,159,2,0.052
583,0,18139,145.442
583,103,7,15.281
583,325,1018,181.125
584,0,18013,144.994
584,104,7,0.113
584,105,1,0.021
584,297,1,0.027
584,303,1220,195.791
585,0,18027,144.469
585,209,7,0.041
585,215,1,0.027
585,216,1,0.013
585,656,1011,201.261
586,0,18060,145.698
586,25,3,0.133
586,251,1251,190.986
587,0,17999,145.247
587,99,1035,203.615
588,0,18113,145.794
588,27,2,0.025
588,41,4,0.111
588,311,1053,201.152
589,0,17852,144.534
589,52,973,190.489
589,132,2,0.053
589,200,3,0.017
590,0,17903,143.218
590,2,1,0.01
590,24,1048,193.732
590,32,3,0.063
590,330,3,0.028
591,0,18140,147.293
591,164,1079,201.022
591,654,2,0.121
592,0,18148,146.486
592,23,1206,194.037
592,46,6,0.122
593,0,17942,143.787
593,26,2,0.012
593,118,970,178.402
593,190,3,18.421
594,0,18173,145.381
594,53,1050,200.532
595,0,18049,145.905
595,2,3,0.206
595,47,2,0.042
595,120,2,12.579
595,159,1097,181.774
596,0,17917,145.299
596,248,2,0.024
596,250,2,0.083
596,382,1089,198.937
597,0,17624,142.714
597,21,1,0.023
597,82,1067,191.939
598,0,17971,144.847
598,51,1,0.01
598,126,1065,189.54
598,506,2,0.02
599,0,17939,144.061
599,442,4,0.108
599,464,1,0.057
599,526,1067,193.263
600,0,17958,146.24
600,5,5,0.17
600,42,1,0.006
600,200,1199,197.638
600,1171,7,0.04
600,1179,1,0.006
601,0,18028,145.117
601,39,1,0.006
601,45,996,193.327
602,0,18133,146.084
602,15,5,0.044
602,92,1061,193.008
603,0,17967,145.025
603,47,2,0.069
603,183,2,0.027
603,225,967,194.229
604,0,18064,146.966
604,51,1062,196.684
604,285,1,0.006
605,0,17898,144.253
605,29,1260,199.408
606,0,18116,146.239
606,62,1,0.006
606,220,1,0.006
606,290,1071,201.954
607,0,18039,145.552
607,23,2,0.013
607,168,1274,195.396
608,0,17835,143.045
608,327,1019,191.901
608,332,1,0.025
608,417,1,0.006
609,0,18117,145.156
609,19,2,0.012
609,69,2,0.052
609,394,961,187.813
610,0,18086,145.746
610,332,1068,199.344
611,0,17782,143.421
611,167,1054,197.06
612,0,18048,146.343
612,120,6,6.603
612,227,1002,183.737
613,0,17821,144.114
613,24,3,0.018
613,47,3,0.092
613,358,993,195.494
614,0,18074,145.54
614,9,2,0.018
614,14,3,0.047
614,18,2,0.069
614,19,2,0.075
614,36,1053,200.48
614,143,2,0.013
615,0,17751,143.052
615,13,5,0.03
615,57,2,0.047
615,270,1,0.009
615,531,1003,202.072
616,0,18090,146.574
616,3,984,174.258
616,303,1,0.009
616,323,3,26.069
616,345,1,0.006
617,0,17931,146.628
617,45,1003,196.097
617,79,3,0.027
618,0,17885,143.57
618,46,962,198.742
619,0,18084,146.657
619,48,9,14.65
619,472,1029,179.668
620,0,17791,142.968
620,14,1117,197.296
620,682,5,0.107
621,0,17831,143.234
621,296,951,195.932
622,0,18007,144.107
622,61,1,0.006
622,119,3,0.051
622,389,1018,192.863
623,0,18198,145.489
623,141,2,0.031
623,160,1,0.013
623,162,1058,196.48
623,314,3,0.019
624,0,17865,143.812
624,219,1015,202.052
625,0,17977,144.468
625,72,3,0.038
625,242,1173,192.393
626,0,17674,142.843
626,14,8,0.144
626,44,1245,200.023
627,0,17937,144.993
627,383,1001,195.951
628,0,17869,145.083
628,87,1030,189.243
628,96,7,0.057
629,0,18109,144.998
629,35,2,0.011
629,97,1,0.006
629,357,1042,203.518
629,518,3,0.019
630,0,17959,144.028
630,13,1024,190.412
630,270,1,0.012
630,280,3,0.122
631,0,18106,146.705
631,35,4,0.071
631,103,964,189.417
632,0,18092,145.785
632,7,10,5.138
632,153,1233,192.31
632,169,1,0.006
633,0,17900,144.076
633,299,1,0.03
633,308,1,0.011
633,315,929,192.773
634,0,18116,147.853
634,26,4,0.082
634,112,4,0.051
634,210,7,0.188
634,502,1036,194.218
635,0,17695,142.027
635,511,992,198.977
636,0,18062,146.288
636,176,1033,194.746
636,265,9,0.053
637,0,18014,144.875
637,53,1,0.006
637,84,993,203.447
638,0,17889,143.214
638,108,1,0.016
638,324,985,190.774
639,0,18055,145.971
639,203,940,193.947
640,0,18203,147.002
640,35,3,0.027
640,245,971,198.898
641,0,17802,144.485
641,4,2,0.018
641,121,994,201.084
642,0,18124,147.545
642,254,1077,199.78
643,0,18027,145.995
643,32,1191,203.077
644,0,18055,147.156
644,55,1028,183.536
644,193,1,8.878
645,0,17699,142.009
645,54,5,0.163
645,55,1,0.009
645,104,2,0.012
645,111,2,0.011
645,123,1064,191.364
646,0,18049,145.236
646,6,2,0.02
646,262,986,191.851
646,923,1,0.032
647,0,17903,145.57
647,321,994,192.357
647,668,2,0.048
648,0,17984,146.667
648,132,1,0.009
648,194,916,197.663
649,0,17899,144.829
649,43,1041,200.857
649,68,6,0.098
649,143,3,0.021
650,0,18291,146.793
650,219,1062,197.307
651,0,18176,146.331
651,341,1082,189.183
651,642,2,0.039
652,0,18097,147.043
652,242,1001,190.324
653,0,17863,143.947
653,14,1143,187.53
653,111,3,0.036
654,0,18027,144.554
654,63,1,0.006
654,186,997,190.381
655,0,18032,144.726
655,31,1,0.018
655,43,2,0.031
655,209,1,0.006
655,294,1006,196.308
656,0,18033,146.071
656,52,984,198.256
656,104,9,0.053
656,169,6,0.088
657,0,17960,144.94
657,6,1,0.01
657,53,1,0.032
657,383,1160,196.104
657,998,1,0.045
658,0,17977,144.477
658,122,1059,197.695
659,0,18017,144.286
659,7,3,0.049
659,22,982,194.089
660,0,18147,146.791
660,454,1060,198.355
660,1116,2,0.068
661,0,17975,144.269
661,101,1052,194.225
661,910,6,0.095
662,0,17952,146.47
662,248,1201,202.166
663,0,18284,147.715
663,86,1,0.006
663,96,1,0.013
663,415,4,0.036
663,861,1017,189.558
664,0,17986,145.322
664,144,4,0.099
664,244,997,200.177
665,0,17984,143.72
665,90,1,0.04
665,120,1004,202.74
665,134,4,0.045
666,0,17905,144.615
666,31,4,0.099
666,559,1002,193.982
667,0,17866,144.217
667,49,1,0.007
667,121,3,0.045
667,241,1053,196.639
667,991,2,0.011
668,0,17923,145.726
668,21,3,0.049
668,350,1177,194.964
669,0,17780,143.015
669,72,995,189.898
669,325,1,0.015
670,0,18109,147.299
670,28,2,0.011
670,893,1114,202.54
671,0,17987,144.51
671,27,1099,204.651
671,76,2,0.013
671,1066,2,0.086
672,0,17876,144.696
672,7,9,0.104
672,124,1,0.006
672,140,2,0.012
672,447,986,194.109
672,562,1,0.012
673,0,17719,143.676
673,24,1,0.006
673,264,985,190.083
674,0,17985,144.3
674,7,3,0.056
674,150,2,0.022
674,260,1004,193.919
675,0,17933,144.448
675,29,1,0.058
675,94,2,0.028
675,100,1002,194.107
676,0,17945,143.848
676,61,1,0.012
676,152,1048,197.648
677,0,17910,145.019
677,90,1,0.006
677,287,2,0.012
677,320,1,0.006
677,323,3,0.13
677,336,1091,193.082
677,445,1,0.009
678,0,18020,144.751
678,42,7,0.122
678,367,1168,200.921
679,0,17841,143.055
679,52,1037,194.706
680,0,18078,145.97
680,94,1173,196.954
680,207,1,0.035
681,0,18115,145.669
681,42,1,0.025
681,43,1,0.006
681,63,1220,191.454
681,70,2,0.055
682,0,18054,146.267
682,315,3,0.019
682,588,974,192.75
683,0,17856,144.461
683,82,1188,194.179
683,150,4,0.121
683,1200,3,0.018
684,0,17938,147.653
684,170,3,22.082
684,280,1010,176.369
685,0,18090,145.607
685,95,5,0.052
685,245,993,200.606
686,0,18004,146.188
686,128,1090,192.703
687,0,18153,147.066
687,22,1,0.027
687,54,1,0.017
687,72,1,0.006
687,82,1076,201.498
687,133,2,0.021
687,148,1,0.006
688,0,18079,146.106
688,93,2,0.035
688,377,1056,201.71
689,0,18440,149.783
689,19,1294,195.908
689,25,1,0.01
689,45,4,0.42
690,0,18089,145.577
690,21,6,44.857
690,79,1067,153.396
691,0,18068,145.801
691,24,1,0.021
691,85,1070,194.915
692,0,18215,145.933
692,33,983,194.674
693,0,17990,146.388
693,32,1,0.006
693,40,1,0.031
693,62,1064,194.874
693,395,1,0.007
694,0,17873,143.534
694,11,1,0.01
694,227,1,0.006
694,236,975,195.2
695,0,18091,145.37
695,4,4,0.067
695,6,5,0.136
695,86,1196,190.304
696,0,17967,143.903
696,156,998,187.767
696,592,1,0.013
696,922,1,0.023
696,925,1,0.006
696,930,4,0.121
697,0,18101,144.843
697,59,1018,195.74
697,95,2,0.045
698,0,17927,145.884
698,109,2,0.093
698,252,969,195.067
699,0,18094,145.612
699,286,957,200.959
700,0,18355,147.736
700,43,1020,203.125
700,45,1,0.03
700,62,2,0.014
701,0,18050,146.235
701,50,3,0.045
701,678,1,0.011
701,680,1028,200.693
702,0,17948,143.813
702,27,2,0.011
702,75,2,0.034
702,202,2,0.083
702,525,1065,184.077
703,0,17877,142.96
703,5,2,0.039
703,107,1007,190.934
704,0,17949,144.786
704,29,6,0.162
704,119,1055,195.444
704,658,2,0.013
705,0,17935,144.121
705,32,1012,198.275
705,148,3,0.018
706,0,18031,146.618
706,25,1000,192.627
706,28,1,0.139
706,113,2,0.047
707,0,18134,145.948
707,138,1036,196.875
708,0,17886,143.372
708,64,9,0.174
708,253,1200,192.6
709,0,18198,147.742
709,107,996,190.584
710,0,17803,143.549
710,61,1,4.631
710,162,1045,186.882
711,0,18197,147.221
711,72,1014,189.878
711,113,2,0.014
711,152,2,8.107
712,0,18106,146.892
712,34,985,173.371
712,53,4,22.038
713,0,18188,147.523
713,53,1053,199.995
714,0,17958,144.252
714,542,981,199.806
715,0,17795,143.137
715,43,1,0.009
715,68,3,0.05
715,116,1007,195.938
716,0,18153,145.323
716,169,1007,188.628
717,0,18045,144.741
717,62,2,0.012
717,81,1041,198.486
718,0,18060,144.808
718,44,996,180.84
718,48,1,0.006
719,0,18073,145.698
719,32,1073,198.515
719,58,1,0.018
720,0,18121,146.048
720,450,1,0.006
720,455,1081,202.001
721,0,18008,144.963
721,10,3,0.025
721,20,1056,184.232
722,0,18202,146.701
722,29,3,0.092
722,72,1,0.011
722,82,1,0.006
722,201,1028,191.566
723,0,18104,143.783
723,3,6,0.039
723,142,1017,200.243
723,986,4,0.047
724,0,18095,144.411
724,153,3,0.035
724,231,1048,194.392
725,0,17852,144.281
725,69,1038,197.909
726,0,18020,146.382
726,142,2,0.011
726,192,1019,194.602
727,0,18056,145.876
727,96,973,195.794
728,0,18038,144.417
728,141,951,201.356
729,0,18001,144.113
729,58,1,0.006
729,133,2,14.177
729,213,999,178.352
730,0,18125,146.044
730,128,3,0.065
730,316,1033,200.794
731,0,18184,146.323
731,29,9,0.053
731,90,1,0.021
731,422,996,192.829
732,0,17930,145.891
732,527,3,0.131
732,680,1036,192.864
733,0,17840,144.704
733,194,2,0.027
733,515,964,197.541
734,0,18018,143.841
734,38,2,0.012
734,40,6,0.131
734,138,1076,196.893
735,0,18023,145.093
735,33,3,0.017
735,94,3,0.036
735,117,1104,194.362
736,0,17600,141.871
736,31,1,0.013
736,122,5,0.09
736,192,1018,193.5
737,0,18105,147.167
737,47,1,0.006
737,54,1027,198.072
738,0,18089,145.858
738,486,901,194.529
739,0,18067,146.336
739,17,1,0.03
739,20,1081,183.409
739,32,3,0.025
740,0,18081,144.631
740,81,1083,197.436
740,104,1,0.012
741,0,18521,149.487
741,13,2,0.019
741,78,1215,199.401
742,0,17940,145.276
742,11,1,0.014
742,14,1,0.051
742,65,2,0.042
742,210,2,0.014
742,258,1048,190.511
743,0,18279,147.899
743,109,1,0.006
743,135,1,8.813
743,236,1,0.006
743,507,947,189.354
743,568,1,0.007
744,0,18050,145.254
744,172,2,0.015
744,201,5,0.244
744,250,987,196.769
744,1040,2,0.014
745,0,18133,145.722
745,465,979,195.094
745,975,1,0.025
745,976,4,0.07
746,0,18053,145.295
746,42,3,0.07
746,58,1,3.487
746,61,1245,198.349
747,0,18207,147.949
747,177,1112,191.163
747,188,3,0.025
748,0,18119,146.873
748,35,975,186.415
749,0,17845,144.982
749,17,1249,195.23
749,41,2,0.012
749,53,2,4.998
750,0,18146,145.804
750,95,1042,199.958
751,0,18007,145.138
751,25,1,0.006
751,72,1088,196.433
752,0,18029,146.675
752,17,1,0.006
752,89,5,0.158
752,382,1047,198.596
753,0,18063,144.931
753,234,2,0.191
753,367,1230,196.392
754,0,17929,145.102
754,84,1,0.015
754,135,1029,187.608
754,187,6,0.04
755,0,17903,144.31
755,37,997,194.681
755,138,2,0.013
756,0,17815,143.47
756,133,1,0.018
756,134,1,0.018
756,357,1043,200.255
757,0,18245,148.485
757,128,3,0.022
757,157,1180,199.522
758,0,18314,147.837
758,162,2,7.726
758,317,991,186.335
759,0,17953,143.97
759,265,1086,195.137
759,743,3,0.032
760,0,17943,144.585
760,425,1175,198.676
761,0,17859,144.303
761,136,7,0.28
761,269,1007,195.622
761,341,1,0.006
762,0,18019,145.827
762,24,1,0.006
762,43,1012,198.393
762,47,2,0.036
763,0,17770,142.512
763,52,4,0.055
763,127,1064,194.265
764,0,18284,148.014
764,39,2,0.067
764,264,1007,197.682
765,0,18134,147.632
765,492,2,0.027
765,505,1,0.008
765,512,1042,201.476
766,0,17946,145.841
766,45,1,0.009
766,108,995,196.812
766,155,1,0.006
767,0,18250,147.775
767,21,2,0.015
767,148,944,193.185
767,334,1,0.006
768,0,18012,146.828
768,300,1055,199.589
768,734,2,0.081
769,0,18106,147.657
769,99,1,0.006
769,143,1030,193.721
770,0,18044,145.763
770,363,965,193.548
771,0,18117,146.211
771,19,2,0.019
771,122,1188,195.201
771,163,4,0.039
772,0,18270,147.594
772,103,996,189.996
772,113,3,0.055
773,0,17951,147.48
773,55,1102,198.594
774,0,18018,145.686
774,22,1,0.006
774,93,2,0.015
774,97,9,17.114
774,210,1070,181.241
774,1073,3,0.077
775,0,18126,145.793
775,15,1,0.044
775,35,1002,198.432
775,42,1,0.006
775,44,1,0.032
776,0,17964,144.826
776,42,1,0.006
776,72,1,0.014
776,175,990,197.44
777,0,17975,144.186
777,532,962,200.214
778,0,17887,143.463
778,409,1001,192.582
778,664,1,0.006
779,0,17866,143.864
779,30,2,0.042
779,96,2,11.636
779,153,1,0.04
779,306,1248,186.652
779,446,1,0.006
779,745,1,0.07
780,0,17963,144.161
780,24,1183,196.006
780,82,1,0.009
780,121,4,0.119
781,0,17855,143.755
781,502,965,195.176
782,0,18197,146.405
782,425,985,195.246
783,0,18039,144.504
783,54,6,0.034
783,105,1020,198.405
783,115,1,0.007
783,475,1,0.02
784,0,17986,145.676
784,408,1,0.006
784,420,1035,199.204
785,0,17765,142.717
785,55,1,0.016
785,97,4,15.805
785,414,997,185.045
786,0,18126,146.988
786,535,3,0.066
786,542,1019,193.165
787,0,18032,145.314
787,243,999,194.896
788,0,17852,145.323
788,40,3,0.068
788,98,2,0.018
788,218,1298,198.031
