event_n,event_clusters,n_hits,energy_value
505,0,18104,144.787
505,2,1,0.062
505,114,499,47.968
506,0,18162,144.581
506,18,4,0.081
506,39,424,46.386
506,69,4,0.024
507,0,17879,141.257
507,12,391,51.63
507,260,3,0.019
507,382,3,0.017
508,0,18348,144.311
508,73,427,49.978
509,0,18417,149.672
509,4,4,0.189
509,37,403,47.464
510,0,18010,143.355
510,35,385,51.424
511,0,18355,146.082
511,51,378,48.074
511,186,7,0.042
512,0,18154,143.173
512,16,1,0.031
512,66,453,49.854
513,0,18103,142.599
513,53,404,47.984
513,65,1,0.013
514,0,18100,143.574
514,38,1,0.08
514,71,419,49.176
515,0,18039,143.216
515,142,422,52.487
516,0,18291,145.847
516,8,4,0.025
516,29,383,48.207
516,242,2,0.012
517,0,18146,146.53
517,22,416,50.127
518,0,18167,143.567
518,93,439,48.853
519,0,17897,142.229
519,38,3,0.097
519,107,357,46.867
520,0,17993,142.926
520,78,401,55.013
521,0,18270,145.915
521,72,406,48.902
522,0,17994,143.219
522,32,403,47.662
522,43,1,0.006
522,65,1,0.013
523,0,17974,142.641
523,28,382,47.461
524,0,18200,144.888
524,218,451,49.391
525,0,18124,145.383
525,31,435,48.123
526,0,18041,142.648
526,53,381,52.577
526,362,1,0.007
527,0,17991,143.602
527,40,471,46.74
527,47,1,0.009
528,0,17922,141.922
528,25,427,45.217
529,0,18228,144.809
529,31,1,0.025
529,34,389,47.792
530,0,18151,144.467
530,20,390,47.793
531,0,18031,143.29
531,189,431,50.37
532,0,18080,143.016
532,37,7,0.26
532,62,399,48.448
533,0,17997,144.193
533,38,394,44.942
533,72,1,0.015
534,0,18161,145.89
534,63,375,47.138
535,0,18074,142.856
535,15,416,49.459
535,366,3,0.046
536,0,18287,145.329
536,27,3,0.019
536,49,420,47.762
536,76,2,0.012
536,383,3,0.018
536,411,1,0.006
537,0,18233,145.601
537,18,1,0.006
537,24,408,44.571
538,0,18202,144.809
538,206,471,52.871
538,214,1,0.016
538,235,1,0.023
539,0,17999,142.077
539,213,408,48.474
540,0,18000,143.163
540,44,422,46.388
541,0,18088,144.637
541,64,388,48.372
542,0,18173,144.803
542,3,2,0.012
542,13,2,0.013
542,47,393,46.866
542,124,1,0.015
543,0,18216,144.764
543,55,382,46.028
543,57,2,0.12
544,0,17935,143.083
544,308,434,50.008
545,0,18308,145.089
545,102,421,50.693
546,0,17912,143.139
546,19,393,47.197
546,372,3,0.017
547,0,17950,142.512
547,154,428,48.268
548,0,18110,143.489
548,15,2,0.041
548,75,373,49.643
549,0,18077,144.594
549,39,407,51.203
550,0,18024,143.115
550,7,1,0.088
550,27,446,53.173
551,0,18122,144.556
551,14,394,47.051
551,221,6,0.036
552,0,18261,145.964
552,48,2,0.039
552,76,463,47.612
553,0,18123,144.616
553,69,376,49.466
553,112,1,0.033
554,0,18044,144.247
554,41,379,46.743
555,0,18290,145.894
555,2,2,0.012
555,69,434,48.162
556,0,18225,145.092
556,60,401,47.804
557,0,18323,146.609
557,118,371,47.862
557,190,3,0.077
557,211,1,0.028
558,0,18257,145.487
558,28,483,49.006
558,147,1,0.02
558,500,4,0.142
559,0,17968,144.304
559,40,398,50.425
559,67,2,0.019
560,0,18144,145.885
560,19,2,0.06
560,24,438,50.448
560,101,1,0.039
561,0,18261,144.556
561,1,2,0.015
561,57,4,0.024
561,72,415,51.519
562,0,18133,145.421
562,31,416,47.176
563,0,18158,144.467
563,21,2,0.044
563,112,414,50.48
564,0,18284,145.663
564,78,471,47.549
565,0,17872,141.416
565,24,395,51.499
566,0,17844,142.809
566,56,2,0.044
566,124,453,51.118
567,0,18071,144.001
567,8,452,46.836
567,143,1,0.009
568,0,18315,145.469
568,32,2,0.054
568,146,467,50.367
569,0,18085,144.778
569,36,405,48.615
569,47,2,0.012
570,0,18061,143.053
570,70,427,48.937
570,82,3,0.11
571,0,18112,142.028
571,37,400,51.136
572,0,18073,142.709
572,10,395,49.474
572,138,2,0.012
573,0,18032,143.806
573,36,357,51.246
573,38,3,0.019
573,87,1,0.03
574,0,18106,143.385
574,12,452,49.16
574,50,2,0.064
575,0,18156,143.151
575,66,408,48.633
576,0,18097,143.977
576,29,405,49.583
577,0,18292,144.82
577,28,456,44.925
578,0,18185,144.391
578,6,5,0.044
578,7,1,0.009
578,129,416,49.036
579,0,18076,143.531
579,38,487,49.12
580,0,18227,146.372
580,47,423,49.025
581,0,18237,146.451
581,27,408,50.442
582,0,18166,144.163
582,50,386,49.906
583,0,17882,142.641
583,26,410,49.276
584,0,18217,145.31
584,11,2,0.012
584,47,453,49.128
584,55,2,0.043
585,0,17992,143.269
585,24,3,0.122
585,47,370,46.752
585,69,7,0.25
586,0,18227,145.698
586,14,443,48.431
586,100,1,0.027
587,0,18124,145.172
587,9,451,50.614
588,0,18020,143.851
588,27,396,50.239
589,0,18140,143.242
589,29,379,47.465
589,111,1,0.016
590,0,18301,144.28
590,14,474,44.218
591,0,18053,144.229
591,3,1,0.013
591,19,402,48.387
592,0,18240,145.889
592,48,410,50.407
592,57,4,0.049
593,0,17936,142.039
593,49,398,47.088
594,0,18108,144.463
594,26,409,46.364
594,73,4,0.158
595,0,18138,143.575
595,28,415,49.066
595,32,1,0.011
596,0,18073,144.323
596,23,2,0.068
596,39,414,48.152
597,0,17842,143.359
597,90,416,50.984
597,104,2,0.044
598,0,18040,143.399
598,37,379,46.812
599,0,18263,145.035
599,26,2,0.109
599,130,481,47.755
600,0,17982,141.613
600,30,1,0.032
600,149,392,46.874
601,0,18045,143.287
601,1,2,0.159
601,53,440,47.586
601,179,2,0.12
602,0,18080,143.051
602,90,425,48.546
603,0,17934,142.741
603,279,391,50.019
604,0,17877,142.921
604,20,473,49.769
604,24,3,0.048
605,0,18205,143.789
605,6,1,0.044
605,22,403,49.286
606,0,17916,140.789
606,14,455,49.197
607,0,18120,144.139
607,15,413,49.293
607,129,1,0.014
608,0,17950,143.12
608,5,1,0.034
608,33,409,49.273
609,0,18038,143.604
609,1,2,0.018
609,35,399,48.722
610,0,17933,143.161
610,41,443,49.691
610,436,1,0.006
611,0,17930,142.983
611,39,1,0.035
611,58,468,50.199
612,0,18060,144.323
612,37,399,50.689
612,213,1,0.013
613,0,18039,144.722
613,47,392,49.823
614,0,18097,143.752
614,6,1,0.013
614,30,386,50.052
615,0,18219,144.78
615,14,481,49.495
616,0,18043,142.709
616,13,408,48.979
617,0,17893,142.878
617,86,385,51.446
618,0,18211,146.56
618,119,398,49.178
619,0,18193,145.968
619,19,4,0.08
619,25,402,48.715
620,0,17950,142.608
620,8,1,0.009
620,44,436,50.972
621,0,18080,144.257
621,19,376,47.197
622,0,18274,146.084
622,125,412,50.978
623,0,18195,144.876
623,22,410,47.955
623,44,1,0.049
623,98,2,0.066
624,0,18043,144.224
624,15,439,47.251
625,0,17988,143.67
625,20,481,48.966
626,0,18002,143.553
626,93,393,52.693
627,0,18137,143.837
627,56,443,45.605
627,439,1,0.02
628,0,17975,142.816
628,110,390,51.657
629,0,18206,145.907
629,75,385,47.735
630,0,18168,145.059
630,15,485,51.043
630,334,1,0.015
631,0,17896,141.444
631,14,502,49.044
631,530,2,0.011
632,0,18308,146.349
632,39,369,47.601
633,0,18055,143.946
633,15,1,0.284
633,58,414,48.793
634,0,18123,145.33
634,30,390,47.539
635,0,18087,145.107
635,71,415,49.918
636,0,17799,141.919
636,46,500,49.971
637,0,18254,145.212
637,33,359,48.592
638,0,18040,145.194
638,72,419,49.297
639,0,18079,143.236
639,39,410,46.667
640,0,18328,145.942
640,50,417,44.131
640,311,5,0.106
641,0,18234,143.928
641,43,408,49.493
642,0,18140,144.867
642,49,442,45.711
643,0,17972,143.967
643,10,3,0.018
643,92,392,47.967
644,0,18112,143.516
644,19,470,47.297
645,0,18097,144.03
645,27,405,47.341
645,91,2,0.044
646,0,18409,147.913
646,31,457,46.092
647,0,18108,144.852
647,14,403,48.108
647,30,2,0.012
647,219,5,0.049
648,0,18241,145.782
648,22,390,48.362
649,0,18293,146.548
649,11,2,0.039
649,34,379,47.311
649,51,1,0.025
650,0,18398,147.023
650,15,452,46.114
650,63,2,0.111
651,0,18049,143.538
651,31,434,47.116
651,85,1,0.006
651,122,1,0.008
652,0,18031,143.847
652,61,384,48.101
653,0,18011,142.891
653,40,1,0.011
653,47,474,50.881
654,0,17924,141.543
654,15,418,49.659
655,0,18173,143.636
655,58,405,49.074
655,434,1,0.028
656,0,18004,143.344
656,27,394,49.202
657,0,18094,143.103
657,40,415,50.85
658,0,18163,143.341
658,113,1,0.043
658,117,387,50.373
659,0,18072,144.161
659,3,1,0.044
659,40,398,48.54
660,0,18067,142.634
660,2,5,0.13
660,5,3,0.151
660,24,1,0.057
660,72,409,47.595
661,0,18094,143.913
661,50,413,50.232
661,78,1,0.037
661,128,2,0.013
662,0,18216,144.994
662,50,5,0.1
662,72,400,48.139
662,122,1,0.041
662,123,2,0.137
663,0,18212,144.289
663,84,407,49.832
664,0,17922,143.313
664,45,447,45.968
665,0,18083,144.989
665,8,1,0.125
665,36,1,0.02
665,87,432,48.454
666,0,18081,143.275
666,58,427,48.709
667,0,18248,147.243
667,35,377,47.969
667,402,2,0.023
668,0,18136,145.514
668,23,417,52.593
668,30,2,0.059
669,0,18038,144.996
669,3,3,0.105
669,17,399,45.277
670,0,17884,141.881
670,81,401,49.593
671,0,18174,145.284
671,35,1,0.018
671,65,417,48.433
672,0,18276,145.926
672,93,426,52.301
672,144,2,0.064
673,0,18344,147.559
673,1,5,0.033
673,59,432,51.892
674,0,18049,143.552
674,5,1,0.014
674,56,387,47.293
674,64,4,0.024
675,0,18100,144.276
675,99,427,51.244
676,0,18057,143.908
676,11,463,45.776
676,74,1,0.052
677,0,18106,142.909
677,108,403,46.377
678,0,18026,143.95
678,10,422,49.122
679,0,17846,142.048
679,23,2,0.013
679,82,370,50.969
680,0,18268,146.398
680,8,491,53.448
681,0,18115,144.2
681,62,449,49.799
682,0,17847,142.807
682,18,1,0.037
682,33,423,51.037
683,0,18243,146.231
683,22,399,48.301
684,0,18033,143.536
684,14,1,0.009
684,20,32,0.907
684,63,5,0.11
684,104,366,50.433
685,0,17993,142.446
685,27,425,50.479
685,423,1,0.006
686,0,17895,142.327
686,1,6,0.118
686,53,359,48.379
687,0,18189,143.415
687,49,429,49.923
688,0,18151,144.644
688,234,453,48.761
689,0,18139,143.937
689,104,417,48.166
690,0,18056,143.393
690,9,456,48.42
690,69,1,0.026
691,0,18211,145.73
691,19,1,0.014
691,52,395,50.827
692,0,18034,144.609
692,39,377,47.897
693,0,17933,142.971
693,9,6,0.039
693,75,370,49.617
694,0,18046,145.489
694,33,382,49.374
695,0,18174,144.94
695,33,2,0.013
695,82,445,49.814
695,101,1,0.021
695,170,1,0.006
695,227,1,0.066
696,0,18027,144.388
696,65,400,48.755
697,0,18062,144.339
697,158,383,50.828
698,0,18274,145.136
698,73,400,49.116
699,0,18098,145.843
699,52,377,46.366
700,0,18125,143.024
700,24,401,49.232
701,0,18065,143.35
701,17,2,0.055
701,20,406,48.421
702,0,18154,145.627
702,35,392,48.51
703,0,18222,144.409
703,38,412,46.755
704,0,17882,143.211
704,22,435,49.247
705,0,17962,142.675
705,24,378,45.974
706,0,18080,143.711
706,25,459,48.06
706,463,7,0.57
707,0,18187,145.447
707,75,388,47.527
708,0,18114,143.988
708,88,434,50.062
709,0,18270,146.197
709,26,1,0.027
709,75,445,46.125
710,0,18108,145.886
710,14,1,0.006
710,42,402,47.685
711,0,18394,147.334
711,56,413,45.803
712,0,18133,142.957
712,32,418,45.866
713,0,18131,143.646
713,7,3,0.018
713,72,415,49.693
714,0,18002,143.359
714,36,363,47.866
715,0,18153,145.814
715,53,433,48.89
716,0,18069,142.867
716,29,379,45.116
717,0,18019,143.458
717,4,1,0.006
717,29,394,49.695
718,0,18013,143.846
718,33,438,46.759
718,40,1,0.016
719,0,18060,144.312
719,23,407,50.55
720,0,18091,142.86
720,108,387,49.521
721,0,18104,143.142
721,4,4,0.024
721,98,434,49.931
722,0,17962,144.421
722,32,484,48.997
723,0,18254,144.629
723,42,377,50.089
724,0,17974,142.396
724,74,406,48.591
725,0,18019,144.105
725,27,370,47.321
726,0,18151,144.245
726,32,399,49.711
726,420,5,0.03
727,0,17978,142.945
727,134,430,48.163
728,0,18037,144.207
728,60,463,48.401
728,163,2,0.065
729,0,18161,143.128
729,31,383,49.122
730,0,18340,146.604
730,16,479,49.343
731,0,18375,145.872
731,20,422,49.183
731,274,3,0.017
732,0,18107,144.661
732,17,375,47.397
733,0,18224,145.134
733,114,366,47.947
734,0,17956,142.597
734,61,408,47.221
735,0,18153,144.552
735,63,403,45.801
736,0,18213,145.552
736,227,392,48.903
736,288,2,0.016
736,313,2,0.045
737,0,18223,145.317
737,19,3,0.121
737,78,1,0.02
737,125,473,46.081
738,0,17891,143.015
738,44,379,47.532
739,0,18201,144.528
739,29,372,49.914
740,0,18236,145.051
740,64,390,51.232
740,310,1,0.039
741,0,18044,144.174
741,32,385,47.808
742,0,18035,143.465
742,115,399,49.58
743,0,18039,143.923
743,47,370,46.275
743,51,2,0.041
743,160,1,0.037
744,0,18123,144.755
744,5,1,0.006
744,6,1,0.036
744,38,412,46.047
745,0,18111,143.199
745,10,4,0.118
745,135,428,50.283
746,0,18024,144.002
746,3,2,0.012
746,7,3,0.019
746,19,3,0.018
746,81,3,0.018
746,142,451,51.759
747,0,18031,144.572
747,39,395,50.859
748,0,18095,143.206
748,53,411,49.256
749,0,18054,144.761
749,48,418,49.746
750,0,17884,141.235
750,195,437,46.909
751,0,18192,144.715
751,46,436,46.323
751,328,2,0.012
752,0,18300,144.931
752,31,438,52.669
753,0,18091,143.049
753,181,414,50.855
754,0,17985,141.477
754,117,400,47.888
755,0,18033,144.272
755,13,409,44.25
756,0,17990,143.306
756,32,412,48.992
757,0,17999,143.398
757,33,4,0.024
757,65,385,48.174
758,0,18108,145.175
758,56,438,48.417
759,0,17869,143.215
759,62,415,46.379
759,316,2,0.042
760,0,18542,147.664
760,21,444,48.92
761,0,17944,142.558
761,25,413,45.926
761,76,3,0.061
762,0,18064,142.889
762,32,440,48.864
763,0,18083,144.251
763,17,372,47.762
764,0,17981,143.445
764,16,462,51.961
765,0,17972,144.902
765,11,2,0.044
765,18,390,51.876
765,30,3,0.074
766,0,18157,142.664
766,36,372,48.678
767,0,18151,143.978
767,50,391,46.284
767,144,1,0.006
768,0,18081,143.859
768,22,399,45.405
769,0,18314,145.314
769,8,2,0.012
769,60,426,48.587
769,206,2,0.053
770,0,18177,145.944
770,36,396,49.138
771,0,18196,144.068
771,10,397,47.526
772,0,18129,143.967
772,33,401,48.41
772,41,1,0.011
772,65,1,0.006
773,0,18126,147.008
773,52,382,48.186
774,0,17911,143.085
774,30,379,49.889
775,0,18344,146.839
775,20,404,49.368
776,0,18039,144.537
776,75,427,50.106
777,0,18094,144.94
777,18,1,0.011
777,31,444,49.821
777,319,1,0.027
777,320,2,0.03
778,0,18239,145.374
778,9,415,47.995
779,0,17769,142.059
779,23,414,49.421
780,0,17835,141.339
780,20,392,51.83
781,0,18018,143.35
781,62,470,48.43
781,76,1,0.046
782,0,18126,145.583
782,24,434,47.576
783,0,18109,142.628
783,19,444,46.221
784,0,17867,144.563
784,19,370,56.72
785,0,17998,142.923
785,12,1,0.037
785,26,467,46.723
786,0,17923,142.475
786,119,397,50.191
787,0,18059,143.612
787,70,369,49.072
788,0,18124,142.924
788,115,407,46.813
789,0,17893,142.484
789,43,383,46.206
789,70,2,0.015
789,84,1,0.05
790,0,18194,143.793
790,20,1,0.069
790,24,397,51.521
791,0,18203,145.654
791,20,392,48.354
792,0,18206,145.052
792,63,439,48.953
792,233,1,0.046
793,0,17880,143.561
793,46,381,49.698
794,0,18344,147.32
794,61,474,49.731
795,0,18191,144.436
795,4,1,0.006
795,10,1,0.018
795,26,393,48.502
796,0,18262,144.198
796,35,381,48.914
796,58,2,0.027
797,0,18334,147.658
797,127,366,48.367
798,0,17998,142.795
798,8,452,51.727
799,0,17820,142.516
799,14,1,0.032
799,83,2,0.012
799,285,430,50.879
800,0,18458,147.367
800,32,438,48.838
801,0,18204,145.529
801,24,383,50.008
801,31,1,0.035
801,316,1,0.043
802,0,18304,145.099
802,37,425,50.998
803,0,18120,144.737
803,25,381,52.706
804,0,17945,143.331
804,18,450,48.234
805,0,18000,143.71
805,16,400,50.156
806,0,18035,143.849
806,6,1,0.03
806,22,414,49.304
807,0,18037,143.975
807,26,422,52.049
808,0,18027,143.416
808,120,418,50.082
809,0,18018,144.372
809,27,424,47.812
810,0,18118,144.763
810,42,442,47.389
811,0,18014,144.722
811,17,388,46.203
812,0,18107,145.115
812,39,1,0.019
812,42,3,0.063
812,51,1,0.008
812,68,8,0.169
812,69,405,47.066
813,0,18032,142.416
813,23,405,44.9
814,0,17911,142.16
814,54,393,48.291
814,108,1,0.036
815,0,17980,142.409
815,40,416,50.858
816,0,17941,142.539
816,32,435,48.409
817,0,17914,141.001
817,84,426,52.205
818,0,18151,145.121
818,82,419,49.608
819,0,18081,142.162
819,15,497,52.153
820,0,18226,146.109
820,30,378,48.867
820,199,3,0.018
821,0,18333,145.932
821,33,458,51.205
822,0,18187,143.858
822,36,1,0.006
822,54,409,47.423
822,309,2,0.126
822,315,1,0.011
823,0,18050,145.539
823,19,472,52.717
823,25,4,0.342
823,461,2,0.049
824,0,18174,144.463
824,82,3,0.045
824,150,463,47.469
825,0,17986,143.445
825,167,412,49.311
826,0,18085,145.232
826,51,397,49.803
827,0,18270,147.238
827,1,2,0.032
827,22,1,0.006
827,26,1,0.026
827,107,401,49.98
828,0,18253,143.633
828,33,434,47.587
829,0,17986,144.716
829,5,2,0.012
829,77,394,50.046
830,0,18111,143.374
830,45,392,47.295
831,0,18342,146.546
831,18,482,52.7
831,21,3,0.115
831,100,1,0.014
832,0,18088,142.335
832,47,396,50.407
833,0,18166,144.506
833,36,380,49.765
834,0,18190,145.908
834,20,427,48.703
835,0,18013,142.499
835,44,410,51.56
836,0,17961,144.126
836,44,447,48.275
837,0,18208,144.448
837,18,412,53.437
838,0,17931,144.077
838,86,397,48.422
839,0,18067,144.366
839,77,389,47.925
839,243,3,0.019
840,0,18176,143.096
840,28,375,49.922
840,41,1,0.023
841,0,17830,141.783
841,2,3,0.021
841,15,2,0.013
841,64,465,49.605
841,72,1,0.006
842,0,18128,145.518
842,101,385,49.863
843,0,17976,143.655
843,37,4,0.125
843,160,392,48.563
843,192,3,0.017
844,0,18002,142.074
844,20,475,46.553
845,0,18135,144.683
845,34,429,46.057
845,44,1,0.011
846,0,18161,145.003
846,13,389,46.039
846,26,1,0.041
847,0,18153,144.574
847,153,414,47.546
848,0,18054,144.016
848,45,395,46.09
849,0,18119,144.325
849,12,430,47.744
849,115,2,0.08
849,123,1,0.029
850,0,18208,143.158
850,20,415,46.3
850,423,1,0.007
851,0,18090,142.97
851,26,386,46.513
852,0,17950,143.329
852,53,4,0.024
852,74,382,48.144
853,0,17878,143.083
853,19,366,46.73
854,0,18059,143.899
854,69,383,48.48
855,0,18200,145.581
855,122,400,44.578
856,0,18102,144.827
856,98,353,48.92
857,0,17880,142.014
857,73,392,48.902
858,0,17940,143.813
858,55,476,50.078
859,0,18018,142.799
859,42,451,51.012
859,82,1,0.061
859,177,3,0.018
860,0,18065,142.879
860,60,484,48.581
860,138,1,0.069
861,0,18252,145.764
861,19,415,51.709
861,50,1,0.006
862,0,17871,141.724
862,27,480,50.451
863,0,18095,143.97
863,127,408,51.387
863,264,3,0.018
864,0,18329,146.013
864,36,381,49.145
865,0,18089,144.444
865,49,6,0.036
865,124,384,49.69
866,0,18247,144.507
866,30,403,49.221
866,71,3,0.073
867,0,17846,141.637
867,55,421,50.629
868,0,17856,142.024
868,58,3,0.074
868,100,3,0.028
868,114,387,47.31
869,0,18187,143.764
869,103,372,49.754
870,0,18210,146.81
870,31,412,48.102
870,413,3,0.018
870,414,3,0.017
871,0,18081,143.37
871,59,384,50.435
872,0,18099,143.709
872,36,375,45.785
873,0,17840,142.581
873,31,362,49.141
874,0,18000,143.706
874,58,446,48.439
875,0,18082,143.521
875,110,400,47.573
876,0,18170,143.858
876,16,2,0.012
876,19,389,49.245
877,0,18221,145.799
877,309,424,49.656
878,0,18009,143.083
878,73,392,49.021
879,0,18094,144.425
879,21,368,47.118
879,23,4,0.026
880,0,18154,145.499
880,15,1,0.063
880,47,426,51.329
881,0,18151,143.344
881,30,372,46.895
881,36,1,0.045
882,0,18028,142.188
882,10,434,47.613
882,24,3,0.048
883,0,18439,146.579
883,331,415,52.433
884,0,18138,144.822
884,57,401,47.429
885,0,17924,143.205
885,25,409,48.078
886,0,18088,144.132
886,21,500,50.995
887,0,18149,143.586
887,31,440,49.823
888,0,18024,143.147
888,9,5,0.03
888,17,2,0.012
888,251,402,50.113
889,0,18059,144.531
889,7,3,0.018
889,34,409,47.816
890,0,18088,144.676
890,33,446,48.245
891,0,18110,144.671
891,6,426,48.257
892,0,18097,145.243
892,61,424,51.715
892,95,1,0.032
893,0,18292,144.151
893,99,459,49.269
894,0,18106,143.384
894,35,1,0.076
894,120,387,49.139
895,0,18169,142.381
895,19,391,48.941
896,0,18013,143.181
896,24,410,48.628
896,115,3,0.017
896,172,2,0.055
897,0,17948,143.645
897,18,409,49.498
898,0,17903,143.448
898,66,363,47.983
899,0,18009,143.657
899,63,460,47.115
900,0,18041,142.065
900,55,402,45.919
901,0,18197,144.277
901,95,434,48.355
901,278,2,0.094
902,0,18388,145.252
902,6,1,0.042
902,31,391,49.542
903,0,18205,143.349
903,64,415,49.765
904,0,18372,146.183
904,85,426,49.089
905,0,18108,145.228
905,8,2,0.011
905,15,373,51.437
906,0,18094,142.697
906,40,1,0.013
906,126,394,51.298
907,0,18224,145.47
907,16,403,47.79
908,0,17981,143.421
908,13,2,0.05
908,110,485,45.351
909,0,17980,144.975
909,13,3,0.058
909,18,488,48.273
910,0,18100,143.69
910,67,433,50.586
911,0,18005,143.851
911,34,424,47.876
912,0,17953,141.845
912,25,444,48.91
912,56,1,0.055
913,0,17825,142.734
913,9,3,0.02
913,81,404,47.366
914,0,18195,145.852
914,59,410,48.708
914,74,3,0.018
915,0,18104,144.066
915,59,410,45.241
916,0,17864,141.173
916,25,372,48.296
917,0,18247,145.001
917,56,480,46.943
918,0,18121,145.273
918,162,365,45.229
919,0,18211,145.113
919,23,357,48.515
919,156,2,0.057
920,0,18173,143.185
920,137,407,47.868
920,334,2,0.043
921,0,18357,147.935
921,51,460,49.123
922,0,17980,142.18
922,39,377,48.685
922,65,1,0.028
923,0,18165,144.295
923,62,425,48.141
923,308,5,0.03
924,0,17892,143.54
924,133,3,0.018
924,236,410,47.756
925,0,18234,144.012
925,11,2,0.161
925,18,469,47.714
926,0,17828,140.621
926,25,426,51.708
926,398,7,0.042
927,0,18067,145.304
927,180,391,49.714
928,0,18200,143.916
928,2,1,0.091
928,36,475,50.426
929,0,18345,145.919
929,29,423,50.268
930,0,18184,144.255
930,14,405,45.0
931,0,18009,143.568
931,22,397,49.818
931,61,1,0.006
932,0,17888,142.644
932,25,380,45.017
933,0,18189,143.751
933,60,417,50.988
934,0,18237,145.659
934,29,414,49.484
934,350,1,0.034
935,0,18109,144.938
935,58,389,49.395
936,0,18194,145.577
936,49,428,47.464
936,159,8,0.279
937,0,18183,144.875
937,171,1,0.006
937,396,436,53.152
938,0,18253,145.154
938,46,389,49.892
939,0,17954,142.21
939,91,420,50.814
939,200,2,0.012
940,0,18333,145.916
940,10,3,0.018
940,26,1,0.057
940,70,403,51.505
941,0,18178,144.955
941,45,2,0.046
941,55,422,47.819
942,0,18015,144.056
942,44,456,42.872
943,0,18346,147.043
943,52,397,50.189
944,0,18396,145.195
944,38,402,51.713
945,0,17874,142.044
945,35,401,49.947
946,0,17912,142.556
946,14,406,48.467
947,0,18016,142.409
947,30,389,48.99
947,84,1,0.006
948,0,18164,145.494
948,54,2,0.036
948,70,399,51.131
949,0,17821,141.434
949,30,429,52.476
949,457,3,0.073
950,0,18167,144.512
950,71,1,0.013
950,76,441,49.081
951,0,18334,147.364
951,86,446,47.844
951,255,1,0.036
952,0,18087,144.345
952,27,421,52.032
953,0,18096,144.512
953,48,414,48.21
953,260,1,0.006
954,0,18203,144.852
954,37,376,50.534
955,0,17870,141.521
955,17,405,50.042
955,63,2,0.042
956,0,17903,142.7
956,25,380,48.677
957,0,18087,144.544
957,27,466,48.972
957,146,1,0.011
958,0,18166,145.451
958,79,428,49.048
958,445,2,0.011
959,0,17974,142.921
959,32,390,50.696
960,0,17937,143.386
960,3,2,0.036
960,79,411,45.331
960,107,3,0.021
961,0,18209,146.083
961,20,393,47.882
962,0,17943,143.488
962,29,402,48.559
963,0,18257,145.915
963,10,383,46.184
964,0,18143,145.231
964,20,476,51.343
965,0,18191,144.649
965,44,440,48.9
966,0,17982,144.204
966,98,381,51.6
967,0,18143,145.482
967,50,456,46.569
968,0,18254,145.36
968,22,449,47.089
968,426,5,0.104
969,0,17990,143.319
969,16,400,48.664
970,0,17976,141.74
970,5,8,0.048
970,67,406,45.869
970,78,4,0.137
970,402,1,0.084
970,413,1,0.021
970,425,1,0.017
971,0,17869,141.238
971,127,413,47.655
972,0,17986,143.543
972,35,440,51.472
973,0,18225,145.181
973,9,4,0.024
973,19,401,48.494
973,32,1,0.043
974,0,18053,142.926
974,43,474,47.482
975,0,18109,144.358
975,50,398,49.031
976,0,17963,142.139
976,33,430,49.236
976,99,3,0.017
977,0,18251,146.526
977,97,349,47.056
978,0,18042,143.977
978,44,364,46.979
979,0,17932,143.773
979,16,1,0.039
979,28,367,44.453
980,0,18228,147.208
980,45,410,48.391
981,0,18214,144.969
981,18,412,50.236
981,121,1,0.023
982,0,18052,143.31
982,24,430,49.024
983,0,18176,143.044
983,19,453,47.416
984,0,18161,143.469
984,18,408,49.909
985,0,17880,142.91
985,17,2,0.049
985,34,1,0.006
985,58,431,49.193
985,353,2,0.012
986,0,18135,143.622
986,110,302,50.551
987,0,18162,144.493
987,19,473,48.92
988,0,17952,143.015
988,116,386,48.318
989,0,18093,144.564
989,35,420,49.974
989,61,5,0.142
990,0,18107,143.979
990,55,367,47.854
991,0,18404,145.927
991,87,393,50.122
992,0,18114,144.448
992,162,394,47.392
993,0,18299,146.163
993,15,371,50.826
994,0,18272,145.036
994,21,3,0.032
994,33,379,50.787
995,0,18022,143.87
995,23,470,45.997
995,81,8,0.254
996,0,18071,143.961
996,227,395,50.561
997,0,18311,146.456
997,13,402,47.824
997,98,1,0.008
998,0,18076,144.089
998,53,463,48.929
999,0,18212,143.859
999,92,370,50.289
