event_n,event_clusters,n_hits,energy_value
963,215,733,93.838
964,0,17789,143.648
964,341,656,99.1
965,0,17715,142.502
965,9,2,0.078
965,12,750,98.238
965,15,2,0.04
965,714,2,0.013
966,0,17763,144.025
966,31,1,0.015
966,38,746,98.235
967,0,17671,142.665
967,88,634,94.698
967,113,2,6.237
967,127,1,0.015
967,220,1,0.006
968,0,17817,142.624
968,110,1,0.053
968,134,652,103.057
969,0,17834,144.02
969,14,788,97.443
970,0,17908,144.526
970,25,631,98.342
970,80,5,0.078
970,620,1,0.006
971,0,17915,146.155
971,50,688,100.71
972,0,17834,144.329
972,23,665,94.21
972,262,1,0.006
972,276,1,0.007
973,0,17728,145.144
973,93,675,95.657
974,0,17768,143.091
974,427,2,0.011
974,483,1,0.044
974,631,691,100.057
975,0,17716,141.693
975,108,674,96.879
976,0,18008,146.43
976,58,1,0.015
976,135,5,0.138
976,159,679,100.83
977,0,17899,145.484
977,196,714,99.0
978,0,17797,142.27
978,30,659,98.304
978,79,5,0.239
979,0,18034,146.229
979,15,5,0.139
979,217,779,99.259
979,458,1,0.013
980,0,17744,141.997
980,53,608,97.595
981,0,17668,143.241
981,69,3,0.085
981,251,773,98.92
982,0,17649,143.316
982,20,3,0.164
982,26,1,0.014
982,219,653,100.28
983,0,17919,146.064
983,62,588,97.399
984,0,17875,144.44
984,52,663,96.189
985,0,17670,142.766
985,19,797,100.336
986,0,17758,143.532
986,27,784,103.088
986,110,1,0.088
987,0,17841,143.39
987,22,2,0.013
987,44,651,98.531
987,107,1,0.006
988,0,17877,145.093
988,78,649,94.93
988,98,2,0.059
989,0,17899,143.525
989,13,794,101.343
990,0,17798,142.411
990,30,1,0.066
990,32,666,95.019
990,620,3,0.019
991,0,17684,142.919
991,55,1,0.026
991,171,638,94.178
992,0,17612,140.351
992,56,1,0.223
992,67,643,97.735
992,383,11,0.082
993,0,17742,144.319
993,66,635,92.42
994,0,17491,141.547
994,86,647,94.794
995,0,17685,141.885
995,41,662,98.691
996,0,17800,144.83
996,1,3,0.029
996,37,2,0.054
996,424,687,98.979
997,0,17947,145.657
997,31,767,101.195
998,0,17873,144.001
998,13,2,0.02
998,36,643,99.896
999,0,17575,143.536
999,75,589,88.16
